angleUpDown,angleLeftRight,browOuterUpLeft,browOuterUpRight,jawOpen,eyeBlinkLeft,eyeBlinkRight,smileLeft,smileRight
-0.053673067738155056,-0.08484696091427384,0.01670229807496071,0.018708061426877975,0.0007321602897718549,0.16951100528240204,0.08914320915937424,0.004470753949135542,0.003221977734938264
-0.05291337191272024,-0.08647509515844556,0.005283253267407417,0.007237589452415705,0.0011494489153847098,0.16149947047233582,0.15970510244369507,0.0034614079631865025,0.002491865074262023
-0.04903470044793075,-0.10077237491729966,0.007820086553692818,0.004132266156375408,0.0005298543255776167,0.13188713788986206,0.27747470140457153,0.0027480090502649546,0.00249952869489789
-0.05272703098783673,-0.09311183521738113,0.009767084382474422,0.007644625846296549,0.0004663365543819964,0.10833966732025146,0.09112118184566498,0.002997570438310504,0.0021966653876006603
-0.050101071270226144,-0.08892388908662507,0.010665051639080048,0.008827432058751583,0.00039910769555717707,0.10545448213815689,0.09103994816541672,0.0029807535465806723,0.002334204036742449
-0.057217833513352266,-0.0930979062059259,0.02392842248082161,0.011330503970384598,0.00036733062006533146,0.11082757264375687,0.1348254531621933,0.004538949113339186,0.0032027147244662046
-0.05318618651066705,-0.09090264229743818,0.038694918155670166,0.014530793763697147,0.0006368321483023465,0.10366138070821762,0.10521918535232544,0.006567714735865593,0.0048893531784415245
-0.04729018506250692,-0.08982022614419795,0.018438510596752167,0.008171352557837963,0.00040034172707237303,0.13756993412971497,0.10817378759384155,0.05149799957871437,0.05296531692147255
-0.04612612284818594,-0.08822748459096069,0.023809725418686867,0.011100493371486664,0.00039595493581146,0.1228330135345459,0.09998918324708939,0.042541783303022385,0.04276460036635399
-0.05252865654681791,-0.09138067344252951,0.01948891580104828,0.013191767036914825,0.00047347843064926565,0.25692257285118103,0.13263122737407684,0.00838466640561819,0.00897548533976078
-0.054017488230005045,-0.08990538606718713,0.019735291600227356,0.01568371057510376,0.0004968640860170126,0.2867971956729889,0.145111545920372,0.0057512610219419,0.006735668051987886
-0.057214918120474266,-0.09073494590813688,0.03245164081454277,0.013055884279310703,0.00030708275153301656,0.16138209402561188,0.14367491006851196,0.005295948591083288,0.005048625636845827
-0.05766510768821785,-0.0890321560475332,0.03328762575984001,0.016050128266215324,0.00032672498491592705,0.16758882999420166,0.15561018884181976,0.005598994437605143,0.005235947202891111
