angleUpDown,angleLeftRight,browOuterUpLeft,browOuterUpRight,jawOpen,eyeBlinkLeft,eyeBlinkRight,smileLeft,smileRight
-0.019486169701191724,0.02398312268003102,0.014621562324464321,0.011771812103688717,0.0013992968015372753,0.18475009500980377,0.11727552115917206,0.0001547224965179339,8.490257459925488e-05
-0.02024411122801094,0.023336482811736243,0.01300088968127966,0.01400073617696762,0.0016367993084713817,0.17546424269676208,0.11714806407690048,0.0001667848991928622,9.112708357861266e-05
-0.020542536840172335,0.022890885823618375,0.011881962418556213,0.01141717191785574,0.0016502198996022344,0.18197937309741974,0.13167601823806763,0.00019063352374359965,0.00011622071906458586
-0.019869362512686506,0.02315308654233674,0.010943508706986904,0.009744995273649693,0.0012214634334668517,0.19590327143669128,0.12536926567554474,0.0002527948236092925,0.00013177795335650444
-0.020936733909693306,0.023389600123700734,0.012988016940653324,0.010355629026889801,0.001538377022370696,0.20866931974887848,0.12389596551656723,0.00019453620188869536,9.949265222530812e-05
-0.019546919098642184,0.023427654900297377,0.009989509359002113,0.009200768545269966,0.0016734604723751545,0.20173552632331848,0.15423323214054108,0.00020261164172552526,0.0001167183872894384
-0.01870350623313717,0.023046404429126144,0.013388456776738167,0.009720481000840664,0.0012671630829572678,0.2044965773820877,0.13997851312160492,0.00028441139147616923,0.00013905874220654368
-0.019118448931756387,0.023292814042984,0.01003247406333685,0.008586081676185131,0.00160332047380507,0.22056730091571808,0.12380274385213852,0.0001886797690531239,9.34852214413695e-05
-0.019361320583189952,0.022938201682227082,0.011513357982039452,0.009297623299062252,0.0015208821278065443,0.20167292654514313,0.12871290743350983,0.00022943431395106018,0.00011640993761830032
-0.019499338387337417,0.022862781959586635,0.010119596496224403,0.009062160737812519,0.0014831956941634417,0.2046469748020172,0.1337932050228119,0.00025526084937155247,0.00013234590005595237
-0.01979454223954598,0.023219746956941442,0.011872348375618458,0.008993088267743587,0.0015414924127981067,0.19946511089801788,0.1518477201461792,0.0002972553775180131,0.00015831843484193087
-0.017633229344385767,0.022211767575970598,0.010055307298898697,0.008653324097394943,0.001606290228664875,0.21499234437942505,0.13792186975479126,0.0002810227160807699,0.00014901913527864963
-0.018633705891195885,0.023597025739543333,0.009401272982358932,0.010373887605965137,0.0014630346558988094,0.20711655914783478,0.1422795206308365,0.0002164431061828509,0.00011033685586880893
-0.02066601704459456,0.02263542030047603,0.011125615797936916,0.010544562712311745,0.0017063948325812817,0.20633801817893982,0.13740886747837067,0.00011495267244754359,6.712540198350325e-05
-0.018062509196996892,0.02423864170751494,0.011026849038898945,0.011385046876966953,0.0018075807020068169,0.2031470388174057,0.14673830568790436,0.00018734188051894307,0.00010387194924987853
-0.01945265185976453,0.022993735986208127,0.012059726752340794,0.01193572673946619,0.0011725642252713442,0.2138252556324005,0.13945864140987396,0.00023095880169421434,0.0001134714184445329
-0.01974163387964557,0.023337166736785136,0.011903047561645508,0.012974733486771584,0.0016541950171813369,0.18235322833061218,0.12434089928865433,0.00011392840679036453,5.388150020735338e-05
