angleUpDown,angleLeftRight,browOuterUpLeft,browOuterUpRight,jawOpen,eyeBlinkLeft,eyeBlinkRight,smileLeft,smileRight
-0.024328668593432724,0.03010811168861099,0.5217919945716858,0.2436823546886444,0.009882897138595581,0.07123444974422455,0.07967597246170044,4.3922325858147815e-05,1.7408139683539048e-05
-0.02362341292539358,0.030600219418772202,0.37173017859458923,0.174642413854599,0.01918892003595829,0.07548312842845917,0.09494620561599731,3.806039967457764e-05,1.7359199773636647e-05
-0.0227546855335015,0.029637309234000726,0.46725255250930786,0.20002037286758423,0.015801966190338135,0.06878158450126648,0.09283048659563065,4.129048829781823e-05,1.7440410374547355e-05
-0.024223568025732705,0.030200094080240512,0.2878890335559845,0.16472439467906952,0.019839532673358917,0.09428535401821136,0.15802377462387085,6.130951078375801e-05,2.9609567718580365e-05
-0.025079473204420923,0.03107048983076882,0.31626132130622864,0.16236332058906555,0.020913122221827507,0.10621719062328339,0.16659893095493317,4.5038454118184745e-05,1.998779407585971e-05
-0.027643122141899765,0.027862371451694314,0.4557954668998718,0.18676799535751343,0.012481928803026676,0.07438475638628006,0.08415500074625015,3.969147292082198e-05,1.4222146091924515e-05
-0.0281582801562604,0.028768034370055033,0.4406053423881531,0.18977110087871552,0.011981735937297344,0.07742075622081757,0.0942150205373764,4.943999374518171e-05,1.840924051066395e-05
-0.02720140696460343,0.028743054680841377,0.4153122901916504,0.16959312558174133,0.013286310248076916,0.08928972482681274,0.1493067890405655,4.630143666872755e-05,2.1195457520661876e-05
-0.026606022222332385,0.028447065748853185,0.3672543168067932,0.15614506602287292,0.01329729799181223,0.09808562695980072,0.16947351396083832,4.9117381422547624e-05,2.258560198242776e-05
-0.02905250170403972,0.0299701571860055,0.4644859731197357,0.21210579574108124,0.01401995774358511,0.08645283430814743,0.11497341841459274,5.7053643104154617e-05,2.2471987904282287e-05
-0.028588868682980554,0.029871189115208214,0.46577244997024536,0.2093675136566162,0.014405572786927223,0.08622156083583832,0.12654338777065277,3.90863096981775e-05,1.4702104635944124e-05
-0.025891891804009345,0.029510771356812755,0.33627694845199585,0.1406795084476471,0.01857829838991165,0.08782198280096054,0.13721126317977905,5.833213799633086e-05,2.725450394791551e-05
-0.0251739967421098,0.02948697146836336,0.33251944184303284,0.13968558609485626,0.018303846940398216,0.09371832013130188,0.1471317857503891,5.7238827139372006e-05,2.5903449568431824e-05
-0.0242614388552331,0.02825494723548653,0.40409329533576965,0.16381722688674927,0.014055918902158737,0.10745593905448914,0.16582942008972168,7.540018850704655e-05,3.590975757106207e-05
-0.025921644613832527,0.02860912608742636,0.35073432326316833,0.14543411135673523,0.01606784202158451,0.09977718442678452,0.16424502432346344,9.247517300536856e-05,4.505748438532464e-05
-0.026082766741659307,0.029574686592557946,0.24018709361553192,0.14308473467826843,0.023597240447998047,0.0884217619895935,0.1377137005329132,4.504249227466062e-05,1.8708433344727382e-05
-0.025657102657145377,0.030487420646052872,0.26497119665145874,0.15352261066436768,0.025538813322782516,0.10328997671604156,0.14858072996139526,3.672710226965137e-05,1.4275751709647011e-05
-0.025147817182546668,0.03011032482523984,0.5172350406646729,0.28471437096595764,0.014653901569545269,0.07287099957466125,0.09087709337472916,3.7774811062263325e-05,1.584353049111087e-05
-0.0249858995406301,0.029928257358739798,0.5027012228965759,0.27280041575431824,0.013505948707461357,0.07115022838115692,0.08491301536560059,4.048335540574044e-05,1.7302692867815495e-05
-0.026265806400494734,0.02967953826734964,0.4539494514465332,0.20430532097816467,0.013613368384540081,0.07201370596885681,0.13416679203510284,4.977928983862512e-05,1.9622992112999782e-05
-0.02625044859966539,0.029108567880148557,0.4608058035373688,0.20698265731334686,0.013546427711844444,0.07436063140630722,0.1354183852672577,5.960635098745115e-05,2.3581904315506108e-05
-0.023412734567021597,0.029258105718189067,0.4907830059528351,0.24864758551120758,0.014878395944833755,0.08209705352783203,0.12748071551322937,1.9543378584785387e-05,7.251130682561779e-06
-0.023270180360814345,0.029331955163925193,0.4837850034236908,0.2402161806821823,0.013877875171601772,0.07814821600914001,0.11325894296169281,2.33931714319624e-05,8.505351615895052e-06
-0.026953013256521736,0.030119503528983998,0.569433331489563,0.20031413435935974,0.014784581959247589,0.08125044405460358,0.12353397160768509,4.867344250669703e-05,2.177201531594619e-05
-0.026911289452895153,0.030398697105412206,0.5742505788803101,0.23601919412612915,0.013993345201015472,0.07949179410934448,0.11091520637273788,3.0013861760380678e-05,1.2375565347610973e-05
-0.024709550790653123,0.029247070029969277,0.5297911763191223,0.29133641719818115,0.012636574916541576,0.07103975117206573,0.10663282126188278,4.802403782377951e-05,1.7129139450844377e-05
-0.024342226940766116,0.029028082009960838,0.5265224575996399,0.2714056074619293,0.012435082346200943,0.06945051997900009,0.10216370224952698,4.2329040297772735e-05,1.5158234418777283e-05
-0.01885713739589747,0.0323965243637198,0.35120120644569397,0.26392030715942383,0.006854416336864233,0.12389498949050903,0.12972894310951233,9.339922689832747e-05,3.0946466722525656e-05
-0.018518872725868437,0.03200919260382809,0.3272230327129364,0.2582692503929138,0.007037692703306675,0.12478307634592056,0.13726331293582916,7.90885605965741e-05,2.478669375705067e-05
-0.010724855927121,0.032129645840891584,0.40048307180404663,0.3402446508407593,0.004567657597362995,0.16031493246555328,0.1814783662557602,0.000206222030101344,6.992222915869206e-05
-0.010397212699054597,0.03223039478948314,0.43876609206199646,0.3789791464805603,0.005044188816100359,0.16109858453273773,0.1688535064458847,0.0001381178299197927,4.61162235296797e-05
-0.011002028136878492,0.03318994354084039,0.42295077443122864,0.25654059648513794,0.005239040125161409,0.15390807390213013,0.19060315191745758,0.00016455940203741193,4.5010110625298694e-05
-0.010475091625326682,0.03298202808220044,0.363423615694046,0.2500329315662384,0.005430957302451134,0.15756681561470032,0.193749338388443,0.00016002083430066705,4.6255405322881415e-05
-0.022448728577146256,0.04556662491738771,0.4856533110141754,0.3986796736717224,0.002245319541543722,0.07742995023727417,0.05290406942367554,0.0006798841641284525,0.00029558571986854076
-0.023074475958569308,0.04541094886969117,0.46818721294403076,0.39135295152664185,0.002324162982404232,0.07998873293399811,0.0634709969162941,0.0006771020125597715,0.000281049549812451
-0.046669668335738594,0.03079709501398474,0.06917375326156616,0.03628242760896683,0.007679689209908247,0.1022154688835144,0.14781977236270905,0.0010898724431172013,0.0003354943764861673
-0.04441686794220685,0.03671761558845726,0.06731633096933365,0.039886943995952606,0.005566871725022793,0.08844324946403503,0.12316019833087921,0.0013591006863862276,0.0004093600146006793
-0.0756478496080488,0.013181213987473737,0.12462406605482101,0.054143816232681274,0.010000084526836872,0.11758814007043839,0.2126765102148056,0.0005370904691517353,0.00016629659512545913
-0.07450784543658362,0.012056762057744419,0.10991471260786057,0.04774223268032074,0.009947828948497772,0.11675696820020676,0.19241178035736084,0.0005210983217693865,0.0001470574497943744
-0.08978443439624327,0.017680107937720266,0.27579888701438904,0.028273841366171837,0.017687402665615082,0.12037129700183868,0.23909343779087067,2.053542084468063e-05,1.1188148164364975e-05
