browOuterUpLeft,browOuterUpRight,jawOpen,distanceBetweenCornerEyes,verticalAngle,horizontalAngle
0.0160274170339107,0.0092365331947803,0.001461116829887,0.3994836900383234,-1.6289062834341788,-1.0244572759935282
0.0163215454667806,0.0095422808080911,0.0012678565690293,0.39916517399251455,-1.6894558345672985,-1.0195246801963396
0.012550663203001,0.007674675900489,0.0012519141891971,0.3994467351585626,-1.6524086748608853,-1.0177112382011795
0.0125378994271159,0.0077373427338898,0.0013372825924307,0.399627985432744,-1.6316891118478998,-1.0173122436653144
0.012841104529798,0.0078400131314992,0.0013382547767832,0.3991700280457735,-1.672194065715528,-1.0219648823570955
0.0166663601994514,0.0096464212983846,0.0013512694276869,0.3993723914027213,-1.6488897055325595,-1.0318152534889597
0.0106947571039199,0.007451097946614,0.0014868596335873,0.3994751963764428,-1.6384370475380072,-0.9838655452531826
0.0131264952942729,0.0083718234673142,0.0012270638253539,0.3993014637380838,-1.6321434790159275,-1.044598952759053
0.0120521448552608,0.0073647834360599,0.0011794065358117,0.3992192745208739,-1.6363787423557863,-1.0306287790526047
0.0122806606814265,0.0075037740170955,0.0012178858742117,0.3996254559606313,-1.6061580426321365,-1.0501471574229186
0.0118101043626666,0.0077331489883363,0.0012149497633799,0.3992148954421282,-1.6074703294126311,-1.0870324232415067
0.0141477109864354,0.0087503865361213,0.001360030262731,0.3988280445337295,-1.6397521346883983,-1.0833063451827605
0.0179075989872217,0.0115815373137593,0.0015952277462929,0.3958296012133359,-1.5837722191747279,-1.3429184941335937
0.0218275282531976,0.0175985358655452,0.0009221538202837,0.38749961182475084,-1.5061383796558203,-1.8263952500646452
0.050500314682722,0.0328277423977851,0.0005336730391718,0.3758924547582864,-1.3983014334276074,-2.542660725496416
0.0391605198383331,0.0206531286239624,0.000549443589989,0.3659122027456759,-0.9649811143175976,-3.1986577167102963
0.0425890274345874,0.0196612011641263,0.0005980708519928,0.36263688094913954,-0.8407246452206963,-3.466164206890609
0.0686382204294204,0.0534081161022186,0.0005429275333881,0.37011156231164927,-1.186231853161321,-2.9189052006584357
0.0481841638684272,0.0308533478528261,0.000494715233799,0.3902252335101365,-1.6727192097746642,-1.7861580074084864
0.0074090682901442,0.0038652543444186,0.0006834141095168,0.4184800833463668,-1.5896314555530315,0.10087401496925265
0.0226900596171617,0.0087500689551234,0.000933802104555,0.4498826097697019,-0.8477740098898225,1.7788324999994776
0.0292321145534515,0.0092513989657163,0.0003804096777457,0.469614891335368,-0.6833908314206121,2.867774094291142
0.0500804036855697,0.0126221561804413,0.0005626930505968,0.4737573321908712,-0.5434534838036065,2.994826102264058
0.03432197868824,0.0114404279738664,0.0006606690585613,0.4632403012365102,-0.5084596118784506,2.216071396136354
0.0136369438841938,0.0060276514850556,0.0008826436824165,0.44305159151554097,-1.391391143257794,1.135672485525496
0.0091592269018292,0.0050431624986231,0.00122191675473,0.4159903265535831,-1.8286311441451282,-0.3641110137309314
0.0567813068628311,0.0315678939223289,0.0006403835723176,0.3930742982774972,-1.6181495711954272,-1.854357665536828
0.0618031769990921,0.0402616411447525,0.0005924651050008,0.3770910818129777,-1.249318668635786,-2.740330643129299
0.0583979226648807,0.0370298214256763,0.0006799465627409,0.3738842625170945,-1.2080361052013466,-2.8486963123434768
0.0364138633012771,0.0270362924784421,0.0005976170068606,0.3853926844894885,-1.6387064907649778,-2.164075820472935
0.0120978960767388,0.0068365382030606,0.0013455714797601,0.40573436021804804,-1.9563116060898262,-0.8786774599966024
0.0116829192265868,0.0060778511688113,0.0012291764141991,0.43299315124750126,-1.60311685826708,0.6752181755152973
0.0227852445095777,0.009992878884077,0.0015151305124163,0.4524138811975717,-1.0060477974190956,1.667111071410402
0.023866357281804,0.0086229722946882,0.0010362763423472,0.457045106217265,-0.8423830554851831,1.8502073389236373
0.025876672938466,0.012293541803956,0.0012274401960894,0.4503103084862231,-1.341569560771774,1.4779248990442913
0.0136310243979096,0.0062380186282098,0.0013766951160505,0.4343542288988828,-1.5049446047961204,0.6569268194517506
0.011267714202404,0.0064470483921468,0.0013292770599946,0.4158107787370681,-1.7209240274149162,-0.4560830612745752
0.0271165277808904,0.0164459254592657,0.0012780689867213,0.4003473557531833,-1.5023326937788852,-1.5355211101940696
0.0341072380542755,0.0262994207441806,0.0007255065138451,0.389241624623537,-1.3237165756632236,-2.0984165225809512
0.0607471987605094,0.0367788709700107,0.0006505327764898,0.384056819602847,-1.1777305238834617,-2.3048082433479244
0.0732464790344238,0.0462381914258003,0.000643742037937,0.3882274068892002,-1.4399852928017538,-2.122472750236961
0.0291907377541065,0.0157950092107057,0.0009694356122054,0.39841011166572565,-1.5940750058943887,-1.5655075257145656
0.0136945517733693,0.0076333372853696,0.0013347809435799,0.4118390474468469,-1.6299116443714896,-0.7363333047669646
