browOuterUpLeft,browOuterUpRight,jawOpen,eyeBlinkLeft,eyeBlinkRight,smileLeft,smileRight,angleUpDown,angleLeftRight
0.0218278504908084,0.0159830041229724,0.0006757952505722,0.0667165666818618,0.023159148171544,0.0067494674585759,0.0063491747714579,-1.712232536830891,-3.1567118074429867
0.016294727101922,0.0111301084980368,0.0005973801016807,0.0795729234814643,0.0275784712284803,0.0118234744295477,0.0115406103432178,-1.6763444584731122,-3.162719008663785
0.0243420116603374,0.0157664455473423,0.0005613605026155,0.0732538849115371,0.0276297256350517,0.0121850464493036,0.0114680510014295,-1.7262117405139104,-3.100322090123047
0.0360501073300838,0.0187785364687442,0.0004970945883542,0.0718121454119682,0.0329983830451965,0.0180698409676551,0.018367676064372,-2.005922652468911,-3.0536946546857497
0.0220752507448196,0.0144431758671998,0.0005803911481052,0.082964189350605,0.0362307280302047,0.0134259490296244,0.0119913406670093,-1.8000708129109475,-3.0464431416163773
0.0348243787884712,0.0195454340428113,0.0005316198803484,0.0661098659038543,0.026852548122406,0.0184668991714715,0.0162789057940244,-2.0327660819575835,-3.0473657727373356
0.0383676216006279,0.0260035172104835,0.000529492390342,0.0742042586207389,0.0383564345538616,0.0142725259065628,0.0131848370656371,-2.10804972406916,-2.955772855042899
0.0174393150955438,0.0141209866851568,0.0005945975426584,0.0683342367410659,0.0398535877466201,0.0088012656196951,0.0092685474082827,-1.9839519885235728,-2.971598818054949
0.0289306864142417,0.0192888863384723,0.0006013293750584,0.064270444214344,0.0270658247172832,0.0158962197601795,0.0145093752071261,-1.9182892385379828,-2.936921501599237
0.0218966826796531,0.0189653057605028,0.0004851391422562,0.0567583590745925,0.0265533905476331,0.0101573532447218,0.0108686070889234,-1.8451186434228974,-3.063191115728069
0.0175195187330245,0.0161779522895813,0.00059005204821,0.0564365312457084,0.0264501776546239,0.0111382566392421,0.0111416596919298,-1.6992703635802406,-2.9984836215792092
0.0184284187853336,0.0146829728037118,0.0006384886219166,0.0551692023873329,0.0254707243293523,0.0085231009870767,0.0097747659310698,-1.2901204330105296,-3.079243201854086
0.0217475611716508,0.0204035695642232,0.000501605856698,0.0532039888203144,0.0258735790848732,0.0067538637667894,0.0093291774392127,-0.8685517601019545,-3.1428187682997426
0.0229579415172338,0.0177675560116767,0.0005902270204387,0.067708782851696,0.02517712675035,0.0072762090712785,0.0115864789113402,-0.6287266865435627,-3.2506484664436504
