browOuterUpLeft,browOuterUpRight,jawOpen,eyeBlinkLeft,eyeBlinkRight,smileLeft,smileRight,angleUpDown,angleLeftRight
0.02442267537117,0.0175461526960134,0.0063740112818777,0.1103803664445877,0.0449490435421466,0.0001800204627215,0.00010541651136,-2.7176524126991763,-0.5551378900782544
0.0222214385867118,0.0159960370510816,0.0067361113615334,0.1115429997444152,0.0464163720607757,0.0001431054406566,8.385456021642312e-05,-2.700551295754464,-0.5737407110512242
0.0252078119665384,0.0189525708556175,0.0065790740773081,0.1011013463139534,0.0410998538136482,0.0001701351866358,9.298424265580252e-05,-2.7038550588450865,-0.5821211193122975
0.0241924040019512,0.0169135425239801,0.0047712447121739,0.1021943166851997,0.0398515462875366,0.000477905588923,0.0002405981213087,-2.5661576861369872,-0.7316961026966851
0.0200483724474906,0.0158693231642246,0.0046634334139525,0.0840051248669624,0.0338162705302238,0.0008218947332352,0.0003937674046028,-2.5345167816619116,-1.0221209996451897
0.0242189653217792,0.0138493478298187,0.0085950661450624,0.104691058397293,0.0402913987636566,0.0002499631373211,0.0001281821459997,-2.467701376014632,-1.101152483886459
0.019084183499217,0.0119421668350696,0.0076808840967714,0.1050547137856483,0.0416601672768592,0.0003504220512695,0.0001776648132363,-2.545799928692685,-1.1412521646185183
0.0429271198809146,0.0249458383768796,0.0053291898220777,0.0948313921689987,0.0446141846477985,0.0002651067043188,0.0001171747135231,-2.574012856551644,-0.8861753047267693
0.055585291236639,0.0242824833840131,0.0028511956334114,0.0873112976551055,0.0374351702630519,0.0002603827742859,0.0001669643679633,-2.642133600598376,-0.12573292563808222
0.0525271780788898,0.0198194924741983,0.0034107828978449,0.0704900398850441,0.0262323040515184,0.0002901334373746,0.0001650963095016,-2.3942976224091717,1.220030298846137
0.157145082950592,0.0443578921258449,0.0013441977789625,0.0521364957094192,0.0199629943817853,0.0001657899410929,8.536824316252023e-05,-1.8700250144348007,2.5210976487027
0.2861764430999756,0.0940591916441917,0.0009765992872416,0.0485735796391963,0.016826681792736,7.923357043182477e-05,4.056235047755763e-05,-1.913181942903146,3.419226296528686
0.3130314648151397,0.0881617739796638,0.0004305000475142,0.0591947361826896,0.0233619064092636,0.0007106506964191,0.0004551007295958,-1.9665653937267915,3.5343237204035507
0.2627311944961548,0.0902393013238906,0.0008066745358519,0.0387711487710475,0.01182681042701,0.0002719398471526,0.0001161398540716,-1.522842204255869,2.631782173494871
0.0713460817933082,0.0261711291968822,0.0022627240978181,0.0530029535293579,0.0191042758524417,0.0001219551922986,6.216320616658777e-05,-2.061727088506276,1.5117992959258864
0.0332232527434825,0.0199984088540077,0.0024070059880614,0.119064912199974,0.0416519232094287,0.0002340911742066,0.0001686736650299,-2.3877512583436546,-0.032028762749903114
0.0428557284176349,0.03903603926301,0.0013833617558702,0.0818397998809814,0.0296304505318403,0.0024451445788145,0.0013289600610733,-2.145371336169118,-1.5995735205006032
0.0589157044887542,0.0426393002271652,0.0011618351563811,0.0810469090938568,0.0391025245189666,0.0021351226605474,0.0012513074325397,-1.9467943350301584,-2.626379427577589
0.0711089000105857,0.0434630326926708,0.0016263183206319,0.0671906173229217,0.0281485002487897,0.0017250509699806,0.0014207670465111,-1.7401335844605823,-2.8632502873219177
0.0491687655448913,0.0289120581001043,0.001912384526804,0.0728253573179245,0.0366271845996379,0.0024617384187877,0.0018852036446332,-2.1174561258154703,-2.3345224385904086
0.025416450574994,0.0172464866191148,0.0025543835945427,0.1153509393334388,0.0506592318415641,0.0012678469065576,0.0007947235717438,-2.370924261217398,-1.2886983858325596
0.0311660096049308,0.0184580497443676,0.0027988979127258,0.1380588114261627,0.0609764605760574,0.0002104987652273,0.0001774779084371,-2.530100322507798,0.29015099419175516
0.0863540917634964,0.0312466099858284,0.0038867171388119,0.0883104056119918,0.031196504831314,9.769826283445582e-05,5.0036105676554143e-05,-2.2048638148207123,1.6372961431983708
0.1890912353992462,0.0713327005505561,0.001474086777307,0.0481000877916812,0.0145682031288743,5.571167275775224e-05,1.9352222807356156e-05,-1.8791941697770125,2.4136047754716943
0.1482080221176147,0.0617904886603355,0.0017202007584273,0.0280402041971683,0.0102046187967062,6.634923192905262e-05,1.6187026631087065e-05,-2.112424971710418,2.5267710792603664
0.1089367121458053,0.0395510978996753,0.002069893060252,0.0232851617038249,0.0104093803092837,8.736510062590241e-05,4.345599518273957e-05,-2.0381476020407088,1.9980033210772212
0.0227132719010114,0.0093347886577248,0.0032633987721055,0.0934217646718025,0.0372008830308914,0.0001149358940892,6.93929468980059e-05,-2.5131330769852926,1.026693053384113
0.0308539662510156,0.0183194484561681,0.0024058418348431,0.1293341666460037,0.0428742654621601,0.0005261306650936,0.0002676631556823,-2.722359940466733,-0.4534492335482855
0.0220613908022642,0.0167734716087579,0.0027190113905817,0.0709073320031166,0.0322560369968414,0.0007385627250187,0.0003441605658736,-2.4819520780301354,-1.3904772407111534
