browOuterUpLeft,browOuterUpRight,jawOpen,eyeBlinkLeft,eyeBlinkRight,smileLeft,smileRight,angleUpDown,angleLeftRight
0.0795319005846977,0.0290725380182266,0.0018433919176459,0.050179399549961,0.0189983863383531,0.0002233064733445,9.14523989195004e-05,-1.2680713070418477,1.5691361301128801
0.079902172088623,0.0271387379616498,0.0018345583230257,0.043570902198553,0.0165126901119947,0.0002569547796156,0.0001089031284209,-1.2403162116850097,1.6103542061821732
0.0779685154557228,0.0278651546686887,0.0016647785669192,0.0454564876854419,0.0174968056380748,0.0002240717149106,9.016159310704096e-05,-1.1821518253859071,1.5673707501288467
0.0979805812239646,0.0262336637824773,0.0021144666243344,0.0383241325616836,0.0151772331446409,0.0001839604228734,7.849297253414989e-05,-1.2779138290273258,1.6410613612292537
0.0900289267301559,0.0293728541582822,0.0021603743080049,0.0423304289579391,0.0159992277622222,0.000189288824913,8.064069697866216e-05,-1.3510469169766433,1.5852845348687954
0.0823821574449539,0.0272639356553554,0.0022314027883112,0.0426729880273342,0.0182870142161846,0.0001424606743967,5.824647814733907e-05,-1.3415476961263018,1.5957772193540722
0.072426900267601,0.028768952935934,0.0019297640537843,0.0470731072127819,0.0170208234339952,0.0001665522431721,6.43990861135535e-05,-1.2698944617054886,1.613900420334797
0.0622567534446716,0.0255665052682161,0.0016450900584459,0.0424141921103,0.0187757946550846,0.0002035977668128,7.729206117801368e-05,-1.3235841838538913,1.625766512115614
0.0619442276656627,0.0239473860710859,0.0015647663967683,0.0483221560716629,0.0203005392104387,0.0003304528072476,0.0001271449582418,-1.2414270444848723,1.6315927401075832
0.0808372050523758,0.0303940363228321,0.0019514441955834,0.0433597043156623,0.0182960275560617,0.0001777097204467,7.648137398064137e-05,-1.218163807812577,1.6212889437240419
0.0792725309729576,0.0302784983068704,0.002105462597683,0.042239274829626,0.0184684451669454,0.0002128335618181,8.928350871428847e-05,-1.1903566648753063,1.6595108133781789
0.0625777095556259,0.0216066818684339,0.0020468332804739,0.036374170333147,0.018575569614768,0.0001864057121565,9.093905828194691e-05,-1.1922134019975839,1.6047652130116357
0.0629266500473022,0.0238470714539289,0.0019676790107041,0.031345248222351,0.0153548549860715,0.0002552501682657,0.0001134947960963,-1.1301692461840513,1.6591326110928724
0.0762370824813842,0.0239432603120803,0.0022524313535541,0.0376866906881332,0.0164982937276363,0.0001984025730052,9.417886030860244e-05,-1.214879302406445,1.5358597855346963
0.1108109280467033,0.0328869819641113,0.0019281730055809,0.0308306999504566,0.0140472650527954,0.0002281496708746,0.0001203072970383,-1.3124870700117308,1.5209520086023256
0.0849650651216507,0.0259651709347963,0.0028158645145595,0.0260725133121013,0.0154730957001447,7.705766620347276e-05,3.564659709809348e-05,-1.2794782615789146,1.5398347684013882
0.0877665728330612,0.0276587400585412,0.0039451261982321,0.0351334512233734,0.0162791591137647,0.0001123380789067,5.235871867625974e-05,-1.3163485491248044,1.5296294152681518
0.0693394318222999,0.020709041506052,0.0031924485228955,0.0396404936909675,0.0222948528826236,0.0001374951098114,6.51720110909082e-05,-1.301788996507806,1.429661032539159
0.0598472990095615,0.0268004070967435,0.0028527635149657,0.0494578629732131,0.0245858486741781,0.0001801358448574,5.9839465393451974e-05,-1.4290466717480816,1.5242774480952122
0.0838495567440986,0.0243592299520969,0.0028663573320955,0.0321695916354656,0.0236173756420612,0.0001302085147472,5.7105582527583465e-05,-1.434596508362005,1.4728684389826576
0.0956078842282295,0.0222332589328289,0.0025662088301032,0.0324829034507274,0.0205931235104799,9.753694757819176e-05,4.3793763325084e-05,-1.3793332669716556,1.4097132463601674
0.0660335570573806,0.0186009779572486,0.0043140943162143,0.0475481562316417,0.0288319997489452,0.0001019177871057,4.67689023935236e-05,-1.5389046630342251,1.4942296923478302
0.0438689403235912,0.0143124349415302,0.0051924213767051,0.0711821243166923,0.0446981936693191,8.885518036549911e-05,4.02555670007132e-05,-1.5755401527135704,1.4551041811664618
