browOuterUpLeft,browOuterUpRight,jawOpen,eyeBlinkLeft,eyeBlinkRight,smileLeft,smileRight,angleUpDown,angleLeftRight
0.0201091486960649,0.0079720430076122,0.0031842133030295,0.0275123082101345,0.0104854609817266,0.0011297970777377,0.0007215115474537,-3.004414701137424,0.6714691129643436
0.0220919456332921,0.0115859722718596,0.0025506189558655,0.0354897864162921,0.0141897778958082,0.0011695781722664,0.000637792458292,-3.154619133517331,0.9606489699143205
0.0182356517761945,0.0057972366921603,0.0023394434247165,0.0314021036028862,0.0100965276360511,0.0006162378122098,0.0003832421498373,-2.863104203935073,1.2744516120019953
0.0215050596743822,0.0094974944368004,0.0040607661940157,0.032001793384552,0.01218540687114,0.0004473331209737,0.0001991973840631,-2.7107482605167488,1.7673813910041953
0.0388975739479064,0.0119855282828211,0.002563300775364,0.0248833373188972,0.0141844041645526,0.0002889103780034,0.0001755857811076,-2.5496004091262714,2.1459179484941555
0.0300951115787029,0.011520723812282,0.0031009367667138,0.0259184390306472,0.0131627554073929,0.0003072895051445,0.0001542614190839,-2.334719298360753,2.2309196053888227
0.0668618530035018,0.0169521737843751,0.0033690216951072,0.0382944419980049,0.0209995042532682,0.00040378185804,0.0001698832784313,-2.3143885393594634,2.1016881812489983
0.0128797432407736,0.0047540538944303,0.0020162784494459,0.1334911882877349,0.0819616988301277,0.0011973058572039,0.0005727714160457,-2.3815542820435804,1.6040080807313013
0.0039894850924611,0.0016385379713028,0.0021338623482733,0.3792972564697265,0.3057023882865906,0.0017014981713145,0.0010624581482261,-2.4784051272038545,0.6248126092348328
0.0036937934346497,0.0024078614078462,0.0029339555185288,0.5895882844924927,0.4814614653587341,0.0030576747376471,0.0021918304264545,-2.6235204454722942,-0.7322951858833266
0.0053462730720639,0.0043696057982742,0.0019069913541898,0.4099102914333343,0.3933869898319244,0.0088241323828697,0.0069368812255561,-2.4209445387011788,-2.0600422925224753
0.0168315805494785,0.0101871071383357,0.0008808257407508,0.2959883213043213,0.1606159508228302,0.0162030383944511,0.0138540295884013,-2.4715830565715797,-3.320142440544658
0.0476538464426994,0.0175931118428707,0.0010021362686529,0.131546065211296,0.0471924431622028,0.0303698722273111,0.0319946967065334,-2.3348914207225837,-3.6624589183414678
0.0412690043449401,0.0225637815892696,0.0010688279289752,0.1586856096982956,0.0419963374733924,0.0154274767264723,0.0114191891625523,-2.382093534334013,-3.0169968760415062
0.0103951506316661,0.0072230054065585,0.0032309566158801,0.1185479760169982,0.0502499230206012,0.0023239429574459,0.0013794681290164,-2.6987125684172857,-1.7932507061563654
0.0021094137337058,0.0010576818604022,0.002905837027356,0.2346927225589752,0.1397616416215896,0.0020324168726801,0.0021416437812149,-2.69229994153785,-0.07045955083922933
0.0046128118410706,0.0021309766452759,0.0032539558596909,0.1785149723291397,0.1214262843132019,0.0004358525911811,0.000234815001022,-2.4772154783526608,1.5712860395354802
0.0102660292759537,0.0052535906434059,0.001385569688864,0.0747702196240425,0.0464229993522167,0.0006275462801568,0.000266420742264,-2.307559226149392,3.130058346788435
0.0322618596255779,0.0091336509212851,0.0009594259317964,0.0448660254478454,0.0142418276518583,0.0005008094594813,0.0002546293544583,-2.312057644422867,3.6211722977034793
0.0697367489337921,0.0129115059971809,0.0007731989608146,0.0308201890438795,0.0136245312169194,0.0016969119897112,0.0012617632746696,-2.439132555902277,3.7366897566623383
0.0478266887366771,0.010183653794229,0.000769993814174,0.0356849990785121,0.0126130199059844,0.0014097073581069,0.0006757546798326,-2.1875751308271254,3.230439228363862
0.0242085922509431,0.008820042014122,0.0020367088727653,0.0452653877437114,0.0207250043749809,0.0002816965279635,0.0001120092565543,-2.113892845591476,2.3368151596237716
0.0106067219749093,0.004620200023055,0.0013708273181691,0.0792514085769653,0.0146257150918245,0.0015043212333694,0.0007227819296531,-2.3847850947732927,1.0958457325833364
0.0048932144418358,0.0034089344553649,0.001918523106724,0.091115616261959,0.0177903193980455,0.0011059200624004,0.0006919822189956,-2.6928857710631497,-0.32818837566721254
0.0096422769129276,0.0055279983207583,0.0027536808047443,0.0583105459809303,0.0104720154777169,0.0020179091952741,0.0011795426253229,-2.798332596000477,-1.7395616424731537
0.0152630126103758,0.0080334078520536,0.0016732154181227,0.0270761083811521,0.0064127868972718,0.0034948473330587,0.0020253292750567,-2.3945840751022898,-2.5406553067303075
0.0217933468520641,0.0098353801295161,0.0011975283268839,0.0213969368487596,0.0056278146803379,0.01004218775779,0.0076847411692142,-2.305130939007767,-2.931439531036757
0.0126717779785394,0.0054598469287157,0.0021389438770711,0.0205960199236869,0.0043588271364569,0.0017111566849052,0.0009962447220459,-2.6589603422713286,-2.363662323164898
0.0118915671482682,0.0056687472388148,0.002219402231276,0.0535636283457279,0.010440818965435,0.003534365678206,0.002382427919656,-2.9204493289564573,-1.7252525590479533
0.0055669834837317,0.0027705731336027,0.0018873816588893,0.0788789838552475,0.0125717790797352,0.001858219038695,0.0013735224492847,-2.926174692341238,-0.4262551753077475
0.0052987830713391,0.0032087308354675,0.0014845555415377,0.0663243308663368,0.012876221910119,0.0015114911366254,0.0009881928563117,-2.693174016609466,0.7029637255860807
0.0133954714983701,0.0060063139535486,0.0036275961901992,0.0743810981512069,0.0249239839613437,0.0002840111555997,0.0001364213530905,-2.4590399676927923,1.72150243584789
0.0245177280157804,0.0060457363724708,0.0022875585127621,0.0444880574941635,0.0157126616686582,0.0002201648749178,0.0001006754100671,-2.384054176425599,2.3364019440575245
0.0215487256646156,0.0049293003976345,0.0025267321616411,0.0487494729459285,0.0126301757991313,0.0001993953919736,0.0001030283237923,-2.4619497458676785,2.55570327813221
0.0233348309993743,0.0062573030591011,0.0029255868867039,0.0471546910703182,0.0167740117758512,0.0001385197247145,6.603400834137574e-05,-2.5179731205516793,2.223580524655056
0.0168829094618558,0.0077079320326447,0.0023743119090795,0.0733063071966171,0.0258801467716693,0.0005826805718243,0.0002435979404253,-2.257265254635087,1.8650629027969776
0.0084067191928625,0.0035691875964403,0.00439776154235,0.1500697880983352,0.0706425160169601,0.0002850185846909,0.0001559169468237,-2.5553558659663405,1.0909819753924874
