browOuterUpLeft,browOuterUpRight,jawOpen,distanceBetweenCornerEyes,verticalAngle,horizontalAngle
0.0202454812824726,0.0071190958842635,0.0022815503180027,0.6193648595362901,-1.215446158645618,-1.0870756579407745
0.0172634106129407,0.0061850980855524,0.0018501325976103,0.6192168071866035,-1.145782695646162,-1.1213198488004132
0.0190336015075445,0.00610604416579,0.0018719540676102,0.6190417651087046,-1.1923528932957494,-1.1403374864164486
0.025569025427103,0.0079159047454595,0.0019201374379917,0.6188190653920174,-1.1777085052191931,-1.1238761866514886
0.0235594119876623,0.0071583003737032,0.0019881459884345,0.6187533494085072,-1.2242657886780914,-1.153689942410419
0.0241076573729515,0.0079750567674636,0.0019704019650816,0.6187126748263835,-1.2216440350094422,-1.1510145826146831
0.0189347006380558,0.0065136128105223,0.0022237827070057,0.6187387555837631,-1.1634232251827226,-1.137013735115775
0.0228713080286979,0.0075256172567605,0.0018186278175562,0.6186362039297818,-1.185617445351366,-1.1577129527483876
0.0197854917496442,0.0067540076561272,0.0019360560690984,0.6186590772122145,-1.181098782773708,-1.1003002469136296
0.0207842756062746,0.0074440483003854,0.0019769743084907,0.6186761688441037,-1.1748058973934457,-1.1631570231299388
0.0257818754762411,0.0087582832202315,0.0023753538262099,0.6187514811754226,-1.0627059142072761,-1.2157978474222566
0.0142024774104356,0.0056820940226316,0.0052161058411002,0.6185627095401287,-1.357582544685681,-1.1605524516984698
0.0145896654576063,0.0075150928460061,0.0487967990338802,0.6166653633117676,-1.990817888644973,-1.2210311214360186
0.0119317844510078,0.0079631060361862,0.1309818029403686,0.6158830113708973,-2.0212303363736943,-1.2531692201444835
0.0115164406597614,0.0061732092872262,0.1850558966398239,0.6142758298665285,-2.382059586775796,-1.2127120977856574
0.0135010965168476,0.008200392127037,0.2183781862258911,0.6141937915235758,-2.3822019570567536,-1.2383435188915484
0.0173721704632043,0.010871042497456,0.1877783387899398,0.6141064930707215,-2.4252221956819233,-1.2421057230495736
0.015045067295432,0.0085718454793095,0.225133791565895,0.6135294605046511,-2.478642832191547,-1.2569669416521498
0.0153744565322995,0.0086994552984833,0.2245852351188659,0.6132985278964042,-2.591813685658034,-1.2548888748295026
0.0159917585551738,0.0079928711056709,0.2432545870542526,0.6125543154776096,-2.780088943449074,-1.2611503691235721
0.0129369525238871,0.0080843372270464,0.2805891633033752,0.6130638811737299,-2.68737878277072,-1.265213756502527
0.0234717056155204,0.015567248687148,0.233478769659996,0.6141466293483971,-2.630421129132129,-1.2360176771445082
0.0121868588030338,0.0084478678181767,0.2838945984840393,0.6122386734932661,-2.7519782433404836,-1.2621817941666038
0.0169509649276733,0.012347818352282,0.2600614726543426,0.6128270551562308,-2.658556759539487,-1.2464122145175756
0.0159710701555013,0.0114344060420989,0.2718076705932617,0.6125668529421091,-2.7570195836916795,-1.210170388952619
0.0134740369394421,0.0085800411179661,0.2773875892162323,0.6124651357531546,-2.7985056567954834,-1.2336241216425547
0.016208179295063,0.0131556158885359,0.2346660047769546,0.6133952047675848,-2.7206164431721565,-1.2224887622591523
0.0117858815938234,0.0079590994864702,0.2924706935882568,0.6127664577215909,-2.7100499531971476,-1.2459203349218797
0.0156085100024938,0.0106239551678299,0.2640911042690277,0.6130326893180608,-2.6575278500509003,-1.227555423356207
0.0155863473191857,0.0130790807306766,0.2645767331123352,0.613315101712942,-2.7248409026609375,-1.2333562970716982
0.0197789054363966,0.0143103841692209,0.2357461899518966,0.6131294444203377,-2.7038644748157985,-1.2365343529210484
0.0106754563748836,0.0086090099066495,0.320291519165039,0.6124137416481972,-2.746696328019094,-1.2609141645711803
0.0164541639387607,0.011784104630351,0.2776567637920379,0.6127274017781019,-2.8080461630561637,-1.229873456514883
0.0189074128866195,0.0118865892291069,0.2628319561481476,0.6125182155519723,-2.8040146487756386,-1.1769463816550847
0.0202818512916564,0.0143837081268429,0.2770532965660095,0.6128487233072518,-2.8226009439583613,-1.234682520442383
0.0132754165679216,0.0090056676417589,0.3473303616046905,0.6118924431502819,-2.9212399890881486,-1.2659302040274922
0.0151586793363094,0.011130359955132,0.3357303142547607,0.612305862829089,-2.836207181657177,-1.2372703853166436
0.0148838842287659,0.0115053728222846,0.2961558699607849,0.6129007320851086,-2.7545022703999926,-1.2708948926344001
0.0153489168733358,0.0104993069544434,0.332510232925415,0.6127318069338797,-2.8148203726090815,-1.2138201745157944
0.0179622899740934,0.0111511833965778,0.3291525840759277,0.6127699948847294,-2.891731111726108,-1.2394529566071857
0.01350714918226,0.0099295526742935,0.3487918972969055,0.6128632631152868,-2.8178577838705627,-1.2303628831237627
0.0175068918615579,0.0101735610514879,0.3466694355010986,0.6120963040739297,-2.933806172648143,-1.2381852136780573
0.0122113199904561,0.0079154884442687,0.3637665212154388,0.6128041762858628,-2.770012270447219,-1.2550920417289215
0.0123533895239233,0.0094762705266475,0.3628518283367157,0.6130763348191977,-2.8444392570249675,-1.2635724525760619
0.0132959075272083,0.0083222016692161,0.3573479652404785,0.6126241516321898,-2.8726962468786468,-1.2648618036932853
0.014439077116549,0.0095802349969744,0.3255530893802643,0.613204263150692,-2.697198566868901,-1.2139776493568442
0.0126862963661551,0.0097674615681171,0.3280682265758514,0.6125633865594863,-2.7209161770543724,-1.2336441085052285
0.0132210236042737,0.0094025433063507,0.329317569732666,0.6135729774832724,-2.521383745941015,-1.2600893490687721
0.0100663062185049,0.0090973787009716,0.2969332337379455,0.614029187709093,-2.459418500946597,-1.224532978482071
0.0130207361653447,0.0090955179184675,0.2109948694705963,0.6157547030597925,-2.0155144563731864,-1.2438069514144965
0.014503669925034,0.0079416753724217,0.0899242684245109,0.6170314196497202,-1.6588097358755793,-1.2711591928111576
0.0126923182979226,0.0073353019542992,0.0609579272568225,0.6176072992384433,-1.5446669852157984,-1.2589447076915414
0.0166090354323387,0.0081225959584116,0.0070759863592684,0.6183619406074286,-1.2484002318463703,-1.2419783231711663
0.0189564656466245,0.0077207703143358,0.0032334574498236,0.6181245800107716,-1.2144131183342817,-1.2376778903057817
0.0163013935089111,0.0076526533812284,0.0024949186481535,0.6181549448519944,-1.1484655956725938,-1.2011573822023018
0.0183069817721843,0.0079373335465788,0.0025993266608566,0.6181113999336958,-1.0623938468941883,-1.2088192267667786
0.0229437556117773,0.0074504599906504,0.0023870482109487,0.618011811748147,-1.123358572754587,-1.16566598298991
0.0174794942140579,0.0065393112599849,0.0016663282876834,0.6179938670247793,-1.045218345534543,-1.167161283265342
0.0206196159124374,0.0080749047920107,0.0016114326426759,0.618050806224346,-1.1399510400507156,-1.150450139146137
0.0213123951107263,0.0078390808776021,0.0020237213466316,0.6183468457311392,-1.0709948280592994,-1.122208189773093
0.0254306178539991,0.0088593969121575,0.0018071825616061,0.6182774156332016,-1.0700258767349862,-1.1378203330001284
0.0229669902473688,0.0083641353994607,0.0017594527453184,0.6177504640072583,-1.0834820481264376,-1.161003280797835
