gesture_1__1740472268.csv,app/model/raw/gru_1740429619,"Predicted Gesture: da, Confidence: 0.9982"
gesture_1__1740472268.csv,app/model/raw/gru_1740429273,"Predicted Gesture: da, Confidence: 0.9996"
gesture_1__1740472268.csv,app/model/raw/gru_1740428963,"Predicted Gesture: da, Confidence: 0.9952"
gesture_1__1740472268.csv,app/model/raw/gru_1740428901,"Predicted Gesture: da, Confidence: 0.7042"
gesture_1__1740472268.csv,app/model/raw/gru_1740430794,"Predicted Gesture: da, Confidence: 0.9673"
gesture_1__1740472268.csv,app/model/raw/gru_1740428391,"Predicted Gesture: da, Confidence: 0.9950"
gesture_1__1740472268.csv,app/model/raw/gru_1740435017,"Predicted Gesture: da, Confidence: 0.9598"
gesture_1__1740472268.csv,app/model/raw/gru_1740430614,"Predicted Gesture: da, Confidence: 0.9991"
gesture_1__1740472268.csv,app/model/raw/gru_1740429990,"Predicted Gesture: da, Confidence: 0.9988"
gesture_1__1740472268.csv,app/model/raw/gru_1740430213,"Predicted Gesture: da, Confidence: 0.9991"
gesture_1__1740472268.csv,app/model/raw/gru_1740427295,"Predicted Gesture: da, Confidence: 0.9573"
gesture_1__1740472268.csv,app/model/raw/gru_1740431576,"Predicted Gesture: da, Confidence: 0.9965"
gesture_1__1740472268.csv,app/model/raw/gru_1740430299,"Predicted Gesture: da, Confidence: 0.9993"
gesture_1__1740472268.csv,app/model/raw/gru_1740432739,"Predicted Gesture: da, Confidence: 0.9844"
gesture_1__1740472268.csv,app/model/raw/gru_1740429464,"Predicted Gesture: da, Confidence: 0.9065"
gesture_1__1740472268.csv,app/model/raw/gru_1740429857,"Predicted Gesture: da, Confidence: 0.9968"
gesture_1__1740472268.csv,app/model/raw/gru_1740427557,"Predicted Gesture: da, Confidence: 0.6591"
gesture_1__1740472268.csv,app/model/raw/gru_1740429065,"Predicted Gesture: da, Confidence: 0.9966"
gesture_1__1740472268.csv,app/model/raw/gru_1740429233,"Predicted Gesture: da, Confidence: 0.9852"
gesture_1__1740472268.csv,app/model/raw/gru_1740433535,"Predicted Gesture: da, Confidence: 0.9999"
gesture_1__1740472268.csv,app/model/raw/gru_1740427944,"Predicted Gesture: da, Confidence: 0.6157"
gesture_1__1740472268.csv,app/model/raw/gru_1740428761,"Predicted Gesture: da, Confidence: 0.9986"
gesture_1__1740472268.csv,app/model/raw/gru_1740428599,"Predicted Gesture: da, Confidence: 0.8832"
gesture_1__1740472268.csv,app/model/raw/gru_1740428350,"Predicted Gesture: da, Confidence: 0.8165"
gesture_1__1740472268.csv,app/model/raw/gru_1740430169,"Predicted Gesture: da, Confidence: 0.9786"
gesture_1__1740472268.csv,app/model/raw/gru_1740434150,"Predicted Gesture: da, Confidence: 0.9989"
gesture_1__1740472268.csv,app/model/raw/gru_1740428017,"Predicted Gesture: da, Confidence: 0.9818"
gesture_1__1740472268.csv,app/model/raw/gru_1740436710,"Predicted Gesture: da, Confidence: 0.9998"
gesture_1__1740472268.csv,app/model/raw/gru_1740427608,"Predicted Gesture: da, Confidence: 0.9930"
gesture_1__1740472268.csv,app/model/raw/gru_1740428647,"Predicted Gesture: da, Confidence: 0.9935"
gesture_1__1740472268.csv,app/model/raw/gru_1740433060,"Predicted Gesture: da, Confidence: 0.9993"
gesture_1__1740472268.csv,app/model/raw/gru_1740432164,"Predicted Gesture: da, Confidence: 0.9992"
gesture_1__1740472268.csv,app/model/raw/gru_1740427249,"Predicted Gesture: da, Confidence: 0.5421"
gesture_1__1740472268.csv,app/model/raw/gru_1740427418,"Predicted Gesture: da, Confidence: 0.9936"
gesture_1__1740472268.csv,app/model/raw/gru_1740429515,"Predicted Gesture: da, Confidence: 0.9981"
gesture_1__1740472268.csv,app/model/raw/gru_1740429372,"Predicted Gesture: da, Confidence: 0.9997"
gesture_1__1740472268.csv,app/model/raw/gru_1740431725,"Predicted Gesture: da, Confidence: 0.9993"
gesture_1__1740472268.csv,app/model/raw/gru_1740431120,"Predicted Gesture: da, Confidence: 0.9983"
gesture_1__1740472268.csv,app/model/raw/gru_1740430454,"Predicted Gesture: da, Confidence: 0.9034"
gesture_1__1740472268.csv,app/model/raw/gru_1740428493,"Predicted Gesture: da, Confidence: 0.9980"
gesture_1__1740472268.csv,app/model/raw/gru_1740429773,"Predicted Gesture: da, Confidence: 0.9148"
gesture_1__1740472268.csv,app/model/raw/gru_1740428176,"Predicted Gesture: da, Confidence: 0.9920"
gesture_1__1740472268.csv,app/model/raw/gru_1740430517,"Predicted Gesture: da, Confidence: 0.9990"
gesture_1__1740472268.csv,app/model/raw/gru_1740430912,"Predicted Gesture: da, Confidence: 0.9961"
gesture_1__1740472268.csv,app/model/raw/gru_1740427751,"Predicted Gesture: da, Confidence: 0.9970"
gesture_2__1740472403.csv,app/model/raw/gru_1740429619,"Predicted Gesture: nimic, Confidence: 0.5183"
gesture_2__1740472403.csv,app/model/raw/gru_1740429273,"Predicted Gesture: nu , Confidence: 0.4767"
gesture_2__1740472403.csv,app/model/raw/gru_1740428963,"Predicted Gesture: nu , Confidence: 0.9969"
gesture_2__1740472403.csv,app/model/raw/gru_1740428901,"Predicted Gesture: nu , Confidence: 0.7180"
gesture_2__1740472403.csv,app/model/raw/gru_1740430794,"Predicted Gesture: gura casca, Confidence: 0.7591"
gesture_2__1740472403.csv,app/model/raw/gru_1740428391,"Predicted Gesture: nu , Confidence: 0.8661"
gesture_2__1740472403.csv,app/model/raw/gru_1740435017,"Predicted Gesture: nu , Confidence: 0.9999"
gesture_2__1740472403.csv,app/model/raw/gru_1740430614,"Predicted Gesture: nu , Confidence: 0.9996"
gesture_2__1740472403.csv,app/model/raw/gru_1740429990,"Predicted Gesture: nu , Confidence: 0.9302"
gesture_2__1740472403.csv,app/model/raw/gru_1740430213,"Predicted Gesture: gura casca, Confidence: 0.9820"
gesture_2__1740472403.csv,app/model/raw/gru_1740427295,"Predicted Gesture: da, Confidence: 0.8781"
gesture_2__1740472403.csv,app/model/raw/gru_1740431576,"Predicted Gesture: gura casca, Confidence: 0.7898"
gesture_2__1740472403.csv,app/model/raw/gru_1740430299,"Predicted Gesture: nu , Confidence: 0.9998"
gesture_2__1740472403.csv,app/model/raw/gru_1740432739,"Predicted Gesture: nu , Confidence: 0.9872"
gesture_2__1740472403.csv,app/model/raw/gru_1740429464,"Predicted Gesture: nu , Confidence: 0.9815"
gesture_2__1740472403.csv,app/model/raw/gru_1740429857,"Predicted Gesture: nimic, Confidence: 0.4849"
gesture_2__1740472403.csv,app/model/raw/gru_1740427557,"Predicted Gesture: nu , Confidence: 0.9535"
gesture_2__1740472403.csv,app/model/raw/gru_1740429065,"Predicted Gesture: nu , Confidence: 0.9937"
gesture_2__1740472403.csv,app/model/raw/gru_1740429233,"Predicted Gesture: nu , Confidence: 0.9742"
gesture_2__1740472403.csv,app/model/raw/gru_1740433535,"Predicted Gesture: nu , Confidence: 1.0000"
gesture_2__1740472403.csv,app/model/raw/gru_1740427944,"Predicted Gesture: nu , Confidence: 0.9853"
gesture_2__1740472403.csv,app/model/raw/gru_1740428761,"Predicted Gesture: nu , Confidence: 0.9923"
gesture_2__1740472403.csv,app/model/raw/gru_1740428599,"Predicted Gesture: nimic, Confidence: 0.7929"
gesture_2__1740472403.csv,app/model/raw/gru_1740428350,"Predicted Gesture: nimic, Confidence: 0.6103"
gesture_2__1740472403.csv,app/model/raw/gru_1740430169,"Predicted Gesture: gura casca, Confidence: 0.7105"
gesture_2__1740472403.csv,app/model/raw/gru_1740434150,"Predicted Gesture: nu , Confidence: 0.9983"
gesture_2__1740472403.csv,app/model/raw/gru_1740428017,"Predicted Gesture: nu , Confidence: 0.9982"
gesture_2__1740472403.csv,app/model/raw/gru_1740436710,"Predicted Gesture: nu , Confidence: 0.9975"
gesture_2__1740472403.csv,app/model/raw/gru_1740427608,"Predicted Gesture: nu , Confidence: 0.9987"
gesture_2__1740472403.csv,app/model/raw/gru_1740428647,"Predicted Gesture: gura casca, Confidence: 0.5119"
gesture_2__1740472403.csv,app/model/raw/gru_1740433060,"Predicted Gesture: nu , Confidence: 0.9955"
gesture_2__1740472403.csv,app/model/raw/gru_1740432164,"Predicted Gesture: gura casca, Confidence: 0.4999"
gesture_2__1740472403.csv,app/model/raw/gru_1740427249,"Predicted Gesture: da, Confidence: 0.4097"
gesture_2__1740472403.csv,app/model/raw/gru_1740427418,"Predicted Gesture: nu , Confidence: 0.7862"
gesture_2__1740472403.csv,app/model/raw/gru_1740429515,"Predicted Gesture: gura casca, Confidence: 0.9767"
gesture_2__1740472403.csv,app/model/raw/gru_1740429372,"Predicted Gesture: da, Confidence: 0.6519"
gesture_2__1740472403.csv,app/model/raw/gru_1740431725,"Predicted Gesture: nu , Confidence: 0.8007"
gesture_2__1740472403.csv,app/model/raw/gru_1740431120,"Predicted Gesture: da, Confidence: 0.7703"
