browOuterUpLeft,browOuterUpRight,jawOpen,distanceBetweenCornerEyes,verticalAngle,horizontalAngle
0.0404922552406787,0.0165676921606063,0.0014093300560489,0.6086136959493159,-0.36213811608967095,-1.6517195678328271
0.0458227880299091,0.01789191365242,0.0013477768516167,0.6086642052978277,-0.35689035309131195,-1.6719911262573786
0.040423534810543,0.0167989060282707,0.0012622476788237,0.60805419459939,-0.4489584226756388,-1.6701178297713468
0.0383673198521137,0.0138511499390006,0.0014111846685409,0.6083593405783176,-0.38514008498991537,-1.6495369281240013
0.034876175224781,0.0151361720636487,0.0014267736114561,0.6081539206206799,-0.47626825579450055,-1.651688539531516
0.0315448306500911,0.0137241715565323,0.0013288157060742,0.608477622270584,-0.4525984293855068,-1.6083931769316142
0.037377905100584,0.0167143419384956,0.0015726964920759,0.6084125619381665,-0.408685704551893,-1.6617007903443164
0.0405624024569988,0.0153591530397534,0.001342587522231,0.6082050949335098,-0.4421291042253246,-1.659461030874606
0.0345574840903282,0.015073194168508,0.00123720720876,0.6083775311708449,-0.42624597772700235,-1.6580980780855261
0.0343628823757171,0.0145684424787759,0.001118317246437,0.608301131054759,-0.4692607604712604,-1.6460745198269735
0.034070149064064,0.0145337767899036,0.0011389277642592,0.607697019353509,-0.475636479044922,-1.6459649000716805
0.0416999459266662,0.0178491342812776,0.0013103075325489,0.6073001753538847,-0.4668938690268301,-1.6739104952970663
0.0306493286043405,0.012473507784307,0.001427057548426,0.6085702721029519,-0.3939162384942249,-1.6206245524546365
0.0265154056251049,0.0108120264485478,0.0012572190025821,0.6158003099262714,-0.2771843863763996,-1.348696123234339
0.0308044515550136,0.0118960961699485,0.0016145362751558,0.6250361129641532,-0.3370466037959227,-0.8508274897826251
0.0191200878471136,0.0060756881721317,0.0016500926576554,0.6349842213094233,-0.2301366233658439,-0.41275181416396145
0.0223753415048122,0.006184019614011,0.0014284927165135,0.6449121125042437,-0.13181810776569486,0.1388729978462579
0.0259635429829359,0.0092245498672127,0.0016082597430795,0.6504495367407798,-0.13074953096164088,0.457611307600974
0.0253190137445926,0.0101025160402059,0.0011940211988985,0.650174206122756,-0.3080821049168807,0.4640847902487054
0.0269697364419698,0.0086459349840879,0.0010387088404968,0.645884733647108,-0.10701109376523699,0.0829378342816722
0.0167223662137985,0.0060213217511773,0.0015696798218414,0.636366693302989,-0.2843481561046559,-0.4618948100009039
0.03382009267807,0.0137518374249339,0.0018566354410722,0.6225792188197373,-0.34611830302082336,-1.0692340918312555
0.0161971282213926,0.0094031067565083,0.0010685714660212,0.6082650702446699,-0.3927160261714894,-1.8124797544945348
0.0322066582739353,0.0159557033330202,0.0009147170349024,0.5974556095898151,-0.4519307428501121,-2.4277260956206717
0.0337127037346363,0.0191585998982191,0.0008649068186059,0.5913019962608814,-0.55461529932214,-2.822957264494673
0.0332202315330505,0.0187663063406944,0.0011158314300701,0.5915788915008305,-0.6081743517393793,-2.7670173705112484
0.0164598040282726,0.0091260727494955,0.0011825214605778,0.6014622561633586,-0.8249792770747405,-2.077337256922074
0.0289907194674015,0.0128487339243292,0.0020058364607393,0.6159648839384317,-0.7709521429777301,-1.3234681963191408
0.0184501651674509,0.0072327465750277,0.0018351776525378,0.6314363200217485,-0.5768509282110944,-0.6130883264478297
0.0158022101968526,0.0049220998771488,0.0014397804625332,0.6457047630101442,-0.5440151902870998,0.18094778029644823
0.0319786854088306,0.0114473700523376,0.0017054170602932,0.6551497746258974,-0.4120666754427084,0.7373253975717602
0.0329305678606033,0.0132294436916708,0.0010981441009789,0.6563134677708149,-0.5238995947901659,0.7989243433937456
0.0325935892760753,0.0129381157457828,0.0013435494620352,0.6516943257302045,-0.42018651658448936,0.47006191443876916
0.0132434070110321,0.0050264508463442,0.0015584047650918,0.6391776483505964,-0.626853071282445,-0.17596670787032953
0.0187024157494306,0.0087618567049503,0.001841033110395,0.6237243618816136,-0.7786797955743415,-0.9760726947014021
0.0210251044481992,0.0098671112209558,0.0013408202212303,0.6105486117303371,-0.9653362211718415,-1.6177670133975535
0.0346957072615623,0.0200079083442688,0.0010071180295199,0.59957505017519,-0.9543287304760267,-2.2483092854533497
0.0229783002287149,0.012181750498712,0.0007847467786632,0.5948219764977694,-0.8420986632068714,-2.5032707043079485
0.0309008210897445,0.0173355974256992,0.0011245044879615,0.5961999483406543,-1.0327121160987291,-2.4285096699354143
0.0252508390694856,0.0159351993352174,0.0010425354121252,0.6042910069227219,-0.9561168487972926,-1.9769332752381545
0.0303204786032438,0.0124916825443506,0.0014126693131402,0.6152795944362878,-1.0446072728295033,-1.3914334075905919
0.0182875655591487,0.0088654961436986,0.0015932559035718,0.6267631202936171,-1.0173337409014687,-0.8166458420463363
0.0120254652574658,0.0047425590455532,0.0016198988305404,0.6368479188531637,-0.9777664638477149,-0.23141748856537256
0.0131465923041105,0.0059400331228971,0.0018179779872298,0.6431782729923725,-0.7089913502303047,0.02787658684430044
0.0128551889210939,0.0063583538867533,0.0022023450583219,0.6421037297695875,-0.7766191824497566,-0.012747043544049522
