browOuterUpLeft,browOuterUpRight,jawOpen,distanceBetweenCornerEyes,verticalAngle,horizontalAngle
0.0030119381844997,0.0017224778421223,0.0044975560158491,0.5614971341565251,-4.158858580854455,-0.6133468307959453
0.0047130049206316,0.0021764952689409,0.0043228371068835,0.561092928983271,-4.169739845043101,-0.6185532604379212
0.0077188555151224,0.0036179672461003,0.0045419321395456,0.5614179372787474,-4.165577269770136,-0.5826806509073345
0.0110829621553421,0.0044283145107328,0.0043051154352724,0.5612186212092638,-4.174874545802371,-0.548180089792385
0.0128847016021609,0.0046988297253847,0.0044895415194332,0.5606211898848414,-4.234050596546808,-0.5542167473704184
0.0109422607347369,0.0045812991447746,0.0040767770260572,0.5605868110433221,-4.21349974455421,-0.544405419733292
0.0080896960571408,0.0036404253914952,0.003886860795319,0.5603602584451437,-4.227676987619108,-0.5689389551611443
0.0046222964301705,0.0026031606830656,0.0045747589319944,0.5599937178194522,-4.255095467421109,-0.5489138214412923
0.0031361789442598,0.0021814678329974,0.0039274962618947,0.5592855485156178,-4.239359672214688,-0.6158940037421341
0.0017847593408077,0.0016741571016609,0.0037865650374442,0.5589738162234424,-4.176295153094159,-0.6437382463365748
0.0016126988921314,0.0015754557680338,0.0039839106611907,0.5585862398147583,-4.115241841839615,-0.7046058321925145
0.0012103042099624,0.0011794958263635,0.0046266363933682,0.557756713591516,-4.15109249157089,-0.6904857385723441
0.0014264461351558,0.0014069336466491,0.0046875369735062,0.557174626737833,-4.141517098133379,-0.6830889262986118
0.0017201345181092,0.0016906213713809,0.00370824476704,0.5561940744519233,-4.149619432474817,-0.6827079496926264
0.0021644197404384,0.0018899874994531,0.0034528637770563,0.5546459555625914,-4.221686514770341,-0.7695370258968526
0.0024647873360663,0.0021693904418498,0.0032256660051643,0.5544647006317973,-4.2031785080431865,-0.7521884225045756
0.0022239552345126,0.0020172246731817,0.0034912093542516,0.5529586030170321,-4.191268723508139,-0.7053571839776162
0.0028841758612543,0.0023268680088222,0.0031441391911357,0.5525704836472868,-4.1457794276295,-0.7639493987366509
0.002122308826074,0.0019758560229092,0.0037807347252964,0.551241062581539,-4.2324862955843745,-0.819957857614356
0.0026969625614583,0.002254631370306,0.0038377994205802,0.5506802303716539,-4.164900543539707,-0.8150788467792465
0.0028507811948657,0.0022176355123519,0.003463685279712,0.5501698041334747,-4.1473857944601,-0.8276796661109443
0.0034150227438658,0.0025557409971952,0.0034459175076335,0.5495939450338483,-4.1617085762584765,-0.8334120012422921
0.0037149502895772,0.0026488248258829,0.0032752000261098,0.5483648469671606,-4.195554746557584,-0.8099004704396259
0.0038457906339317,0.0027473557274788,0.003799308091402,0.5486055603250861,-4.089197842693635,-0.7965061092545141
0.0035619656555354,0.0026695888955146,0.0034966780804097,0.5483604585751891,-4.131467254006002,-0.8631652597882183
0.0042237690649926,0.0028709087055176,0.0034073197748512,0.5487620448693633,-4.106177093267601,-0.8753015170683583
0.0037750566843897,0.0026560665573924,0.0036004350986331,0.5481115691363811,-4.156371512187219,-0.8939405964739549
0.0040610944852232,0.0027327830903232,0.0039631775580346,0.5489268330857157,-4.127485533404745,-0.8604563456450085
0.0035563702695071,0.0024414870422333,0.004019936081022,0.5487692644819616,-4.146774353039127,-0.857297496598085
0.0042131403461098,0.0027038136031478,0.0036323729436844,0.5493943765759467,-4.124924046301801,-0.8676878883615822
0.0046198051422834,0.0028728900942951,0.0036132950335741,0.5496031371876596,-4.135434198707019,-0.8154962767858547
0.0061566438525915,0.003203852334991,0.0037500159814953,0.550393383949995,-4.148803370341966,-0.7590317883577459
0.0081879114732146,0.0040091131813824,0.0037811619695276,0.5505344457924366,-4.205853228269974,-0.7637695154733289
0.0063923229463398,0.0034317867830395,0.0037754618097096,0.5516594285145402,-4.162701203615496,-0.7466804271294987
0.0063095204532146,0.0031350252684205,0.0042577316053211,0.552265261299908,-4.14804325280886,-0.714928717962513
